0.1969250681221229,0.3266044118019592,1
0.18339917961678992,0.3059312807040815,0.9230769230769231
0.19158356616181743,0.25210518768278506,0.8461538461538461
0.15892143943342465,0.24311270558950412,0.7692307692307693
0.0893706357307482,0.043180402578992985,0.6923076923076923
0.1933128545402216,0.6014494611234134,0.6153846153846154
0.15864790907057577,0.39808678585021656,0.5384615384615384
0.12763630816341567,0.3922138593073364,0.46153846153846156
0.12488739139043503,0.21123705580970253,0.38461538461538464
0.11261906531863795,0.3556832203120075,0.3076923076923077
0.12832445058125713,0.3646580077323655,0.23076923076923078
0.14288038752883944,0.5388325153368595,0.15384615384615385
0.09698337571683414,0.33328722348618905,0.07692307692307693
0.11985006287762132,0.32394946226231247,0.0
0.11802928678818456,0.3964602446454548,0.38461538461538464
0.17076683340456983,0.2776815692332413,0.46153846153846156
0.19653631822833306,0.6010172071296622,0.38461538461538464
0.09337780930657673,0.2810036046628657,0.46153846153846156
0.14746452454668232,0.41750729226206434,0.5384615384615384
0.14020733497443427,0.21844488461085637,0.38461538461538464
0.14584402378237638,0.39044429656456636,0.5384615384615384
0.11884245425896053,0.5006300567270883,0.5384615384615384
0.07133542619378767,0.16918564639154265,0.46153846153846156
0.14929951702651675,0.4388593387555825,0.3076923076923077
0.16704565793899478,0.3457295838043139,0.46153846153846156
0.18158108434803777,0.5259610748213047,0.6153846153846154
0.08687360243780635,0.4034010389246393,0.5384615384615384
0.29360556456677844,0.4505579259784834,1
0.2443403986091099,0.359406687978089,0.875
0.1900862856009223,0.2009383765939065,0.75
0.13365445117837454,0.4975252017878255,0.625
0.17275782253955826,0.20754229943846486,0.5
0.13157152221665155,0.330308249940495,0.375
0.14340622722981738,0.11571683671366617,0.25
0.1250883221742275,0.2483600659034465,0.125
0.048171529384031825,0.0,0.0
0.2067012664946552,0.36328080993597367,0.5
0.19477210137311918,0.37683957014825015,0.5
0.1015579963331845,0.3042420098017869,0.375
0.20550554338901128,0.6312787180994731,0.375
0.13142862694669813,0.16423697179794447,0.5
0.1588822284226479,0.1946838279250207,0.25
0.032078255879860226,0.015618284252578987,0.375
0.2554158441573535,0.8808194673996396,0.375
0.2450026804221683,0.7973851941410324,1
0.18137790536820714,0.3833794668598411,0.8888888888888888
0.24646419463921973,0.7973851941410324,0.7777777777777778
0.2611313281894385,0.17513493584584455,0.6666666666666666
0.2080336736484254,0.33245971503686333,0.5555555555555556
0.3057853618927396,0.8169202845286999,0.7777777777777778
0.2563864397964246,0.717802456635119,0.7777777777777778
0.20340015106403442,0.27630559156023715,0.5555555555555556
0.2799404635355218,0.26793759151479685,0.7777777777777778
0.1772019562841822,0.4161397243149377,1
0.17131473283903326,0.4237234497112652,0.8571428571428571
0.06054330283036918,0.19172920816783656,0.7142857142857143
0.09486407333562454,0.3134760995333351,0.5714285714285714
0.15002129075231893,0.30287453908874407,0.42857142857142855
0.09620256980083006,0.3677354303524731,0.2857142857142857
0.0585506908205916,0.30400587565515125,0.14285714285714285
0.057966149223995456,0.049941892977557446,0.0
0.07319832727109928,0.31226071124316446,0.42857142857142855
0.10348803166026908,0.0,0.2857142857142857
0.06101678541823726,0.14911239883962193,0.2857142857142857
0.05233873404933038,0.24725709454250702,0.42857142857142855
0.06738403507614131,0.13049778112317098,0.2857142857142857
0.048043541418957586,0.06984465170063459,0.14285714285714285
0.06694204120258158,0.1480865886804425,0.42857142857142855
0.1805143663040891,0.5033483195921262,1
0.16584832593966348,0.4388231229808375,0.9230769230769231
0.15401134543864803,0.35988622190118963,0.8461538461538461
0.16086490615750648,0.538255548935907,0.7692307692307693
0.15468107509419818,0.4947158440456453,0.6923076923076923
0.1213959066518393,0.303988356675574,0.6153846153846154
0.11881559438704442,0.3882195885539417,0.5384615384615384
0.14097667543893308,0.6471640266593611,0.46153846153846156
0.09333719582844106,0.4192444641190671,0.38461538461538464
