0.10016763576972033,0.2658206916276237,1
0.09424351599647907,0.229794859177736,0.9473684210526315
0.10913594436207627,0.2976978389719312,0.8947368421052632
0.10264537235801705,0.26531822878230266,0.8421052631578947
0.08857678606083712,0.22633342764153871,0.7894736842105263
0.07566100653043759,0.17183549074930746,0.7368421052631579
0.07285515741695313,0.2200206577226709,0.6842105263157895
0.0684096721998397,0.1788887213090587,0.631578947368421
0.06434374988959632,0.16886072048475567,0.5789473684210527
0.0960852259732726,0.2423758283135991,0.5263157894736842
0.08293042271698202,0.1283545629711984,0.47368421052631576
0.08220091586687363,0.07570747216161071,0.42105263157894735
0.08704202369069694,0.131722463322536,0.3684210526315789
0.09476652143618247,0.19108782018958403,0.3157894736842105
0.03136854235046306,0.05251407885542827,0.2631578947368421
0.04736977615759422,0.10729303749582782,0.21052631578947367
0.06171510548664208,0.16683638291237468,0.15789473684210525
0.06409476795335858,0.06206579264732814,0.10526315789473684
0.05639158066646002,0.03275822059622523,0.05263157894736842
0.04087195993690457,0.06119375644465535,0.0
